Time, Event, Position, Broken Parts, Spare Parts
23552509, Break, 1, 1, 1
23552521, Repair, -, 0, 2
23552860, Break, 1, 1, 1
23552874, Repair, -, 0, 2
23553057, Break, 2, 1, 1
23553069, Repair, -, 0, 2
23553614, Break, 1, 1, 1
23553633, Repair, -, 0, 2
23554260, Break, 0, 1, 1
23554271, Repair, -, 0, 2
23554675, Break, 2, 1, 1
23554692, Repair, -, 0, 2
23555384, Break, 1, 1, 1
23555403, Repair, -, 0, 2
23555895, Break, 2, 1, 1
23555909, Repair, -, 0, 2
23558263, Break, 1, 1, 1
23558279, Repair, -, 0, 2
23561607, Break, 1, 1, 1
23561619, Repair, -, 0, 2
23561961, Break, 1, 1, 1
23561981, Repair, -, 0, 2
23564153, Break, 2, 1, 1
23564169, Repair, -, 0, 2
23568438, Break, 2, 1, 1
23568453, Repair, -, 0, 2
23568776, Break, 0, 1, 1
23568791, Repair, -, 0, 2
23569857, Break, 2, 1, 1
23569869, Repair, -, 0, 2
23575614, Break, 2, 1, 1
23575633, Repair, -, 0, 2
23576365, Break, 2, 1, 1
23576381, Repair, -, 0, 2
23578018, Break, 0, 1, 1
23578030, Repair, -, 0, 2
23578900, Break, 0, 1, 1
23578916, Repair, -, 0, 2
23580373, Break, 0, 1, 1
23580376, Break, 0, 2, 0
23580387, Repair, -, 1, 1
23580406, Repair, -, 0, 2
23581552, Break, 1, 1, 1
23581572, Repair, -, 0, 2
23582925, Break, 0, 1, 1
23582944, Repair, -, 0, 2
23585356, Break, 0, 1, 1
23585372, Repair, -, 0, 2
23586220, Break, 1, 1, 1
23586235, Repair, -, 0, 2
23587660, Break, 1, 1, 1
23587674, Repair, -, 0, 2
23588401, Break, 1, 1, 1
23588413, Repair, -, 0, 2
23589113, Break, 1, 1, 1
23589125, Repair, -, 0, 2
23589321, Break, 0, 1, 1
23589335, Repair, -, 0, 2
23589478, Break, 1, 1, 1
23589495, Repair, -, 0, 2
23591123, Break, 2, 1, 1
23591135, Repair, -, 0, 2
23591408, Break, 2, 1, 1
23591422, Repair, -, 0, 2
23591967, Break, 1, 1, 1
23591986, Repair, -, 0, 2
23593846, Break, 0, 1, 1
23593863, Repair, -, 0, 2
23597714, Break, 0, 1, 1
23597729, Repair, -, 0, 2
23599255, Break, 2, 1, 1
23599275, Repair, -, 0, 2
23600954, Break, 0, 1, 1
23600969, Repair, -, 0, 2
23603294, Break, 0, 1, 1
23603313, Repair, -, 0, 2
23603574, Break, 0, 1, 1
23603588, Repair, -, 0, 2
23605212, Break, 2, 1, 1
23605223, Repair, -, 0, 2
23606783, Break, 0, 1, 1
23606794, Repair, -, 0, 2
23607054, Break, 2, 1, 1
23607068, Repair, -, 0, 2
23607337, Break, 0, 1, 1
23607355, Repair, -, 0, 2
23609689, Break, 0, 1, 1
23609700, Repair, -, 0, 2
23610278, Break, 1, 1, 1
23610290, Repair, -, 0, 2
23610525, Break, 0, 1, 1
23610544, Repair, -, 0, 2
23611414, Break, 0, 1, 1
23611427, Repair, -, 0, 2
23611561, Break, 0, 1, 1
23611576, Repair, -, 0, 2
23612584, Break, 0, 1, 1
23612596, Repair, -, 0, 2
23613129, Break, 2, 1, 1
23613144, Repair, -, 0, 2
23613332, Break, 2, 1, 1
23613349, Repair, -, 0, 2
23616038, Break, 2, 1, 1
23616055, Repair, -, 0, 2
23616629, Break, 0, 1, 1
23616645, Repair, -, 0, 2
23617880, Break, 1, 1, 1
23617891, Repair, -, 0, 2
23620696, Break, 0, 1, 1
23620715, Repair, -, 0, 2
23622906, Break, 2, 1, 1
23622925, Repair, -, 0, 2
23626943, Break, 1, 1, 1
23626962, Repair, -, 0, 2
23627887, Break, 2, 1, 1
23627902, Repair, -, 0, 2
23628752, Break, 0, 1, 1
23628769, Repair, -, 0, 2
23628824, Break, 1, 1, 1
23628837, Repair, -, 0, 2
23630034, Break, 1, 1, 1
23630047, Repair, -, 0, 2
23630526, Break, 2, 1, 1
23630542, Repair, -, 0, 2
23632846, Break, 2, 1, 1
23632861, Repair, -, 0, 2
23633604, Break, 1, 1, 1
23633624, Repair, -, 0, 2
23634608, Break, 1, 1, 1
23634622, Repair, -, 0, 2
23636411, Break, 2, 1, 1
23636424, Repair, -, 0, 2
23637047, Break, 2, 1, 1
23637061, Repair, -, 0, 2
23637317, Break, 1, 1, 1
23637330, Repair, -, 0, 2
23638815, Break, 0, 1, 1
23638833, Repair, -, 0, 2
23640644, Break, 0, 1, 1
23640661, Repair, -, 0, 2
23641153, Break, 0, 1, 1
23641172, Repair, -, 0, 2
23645571, Break, 1, 1, 1
23645589, Repair, -, 0, 2
23646236, Break, 1, 1, 1
23646255, Repair, -, 0, 2
23646667, Break, 0, 1, 1
23646685, Repair, -, 0, 2
23648444, Break, 0, 1, 1
23648458, Repair, -, 0, 2
23651291, Break, 0, 1, 1
23651305, Repair, -, 0, 2
23655594, Break, 0, 1, 1
23655605, Repair, -, 0, 2
23656800, Break, 0, 1, 1
23656818, Repair, -, 0, 2
23660504, Break, 0, 1, 1
23660520, Repair, -, 0, 2
23661134, Break, 1, 1, 1
23661149, Repair, -, 0, 2
23662631, Break, 1, 1, 1
23662651, Repair, -, 0, 2
23662812, Break, 1, 1, 1
23662826, Repair, -, 0, 2
23664280, Break, 2, 1, 1
23664292, Repair, -, 0, 2
23667197, Break, 1, 1, 1
23667212, Repair, -, 0, 2
23672153, Break, 1, 1, 1
23672164, Repair, -, 0, 2
23673568, Break, 2, 1, 1
23673581, Repair, -, 0, 2
23673671, Break, 1, 1, 1
23673689, Repair, -, 0, 2
23675045, Break, 2, 1, 1
23675056, Repair, -, 0, 2
23676115, Break, 2, 1, 1
23676126, Repair, -, 0, 2
23676509, Break, 2, 1, 1
23676523, Repair, -, 0, 2
23676768, Break, 0, 1, 1
23676781, Repair, -, 0, 2
23677297, Break, 1, 1, 1
23677317, Repair, -, 0, 2
23677843, Break, 1, 1, 1
23677857, Repair, -, 0, 2
23681969, Break, 0, 1, 1
23681986, Repair, -, 0, 2
23684111, Break, 2, 1, 1
23684125, Repair, -, 0, 2
23684306, Break, 1, 1, 1
23684324, Repair, -, 0, 2
23684652, Break, 1, 1, 1
23684667, Repair, -, 0, 2
23684827, Break, 0, 1, 1
23684845, Repair, -, 0, 2
23685572, Break, 1, 1, 1
23685589, Repair, -, 0, 2
23685854, Break, 2, 1, 1
23685865, Repair, -, 0, 2
23686185, Break, 2, 1, 1
23686198, Repair, -, 0, 2
23687010, Break, 2, 1, 1
23687022, Repair, -, 0, 2
23688002, Break, 1, 1, 1
23688022, Repair, -, 0, 2
23690577, Break, 2, 1, 1
23690593, Repair, -, 0, 2
23690828, Break, 1, 1, 1
23690843, Repair, -, 0, 2
23691333, Break, 0, 1, 1
23691346, Repair, -, 0, 2
23691665, Break, 1, 1, 1
23691685, Repair, -, 0, 2
23692136, Break, 2, 1, 1
23692149, Repair, -, 0, 2
23696451, Break, 1, 1, 1
23696464, Repair, -, 0, 2
23697014, Break, 0, 1, 1
23697025, Repair, -, 0, 2
23699424, Break, 0, 1, 1
23699436, Repair, -, 0, 2
23702716, Break, 1, 1, 1
23702736, Repair, -, 0, 2
23706066, Break, 0, 1, 1
23706082, Repair, -, 0, 2
23706136, Break, 2, 1, 1
23706153, Repair, -, 0, 2
23706340, Break, 2, 1, 1
23706354, Repair, -, 0, 2
23707059, Break, 0, 1, 1
23707072, Repair, -, 0, 2
23707858, Break, 0, 1, 1
23707877, Repair, -, 0, 2
23709743, Break, 0, 1, 1
23709759, Repair, -, 0, 2
23710615, Break, 1, 1, 1
23710635, Repair, -, 0, 2
23710721, Break, 1, 1, 1
23710740, Repair, -, 0, 2
23714360, Break, 1, 1, 1
23714380, Repair, -, 0, 2
23715144, Break, 1, 1, 1
23715156, Repair, -, 0, 2
23717307, Break, 2, 1, 1
23717325, Repair, -, 0, 2
23719049, Break, 1, 1, 1
23719062, Repair, -, 0, 2
23722269, Break, 0, 1, 1
23722281, Repair, -, 0, 2
23722366, Break, 0, 1, 1
23722386, Repair, -, 0, 2
23722880, Break, 1, 1, 1
23722899, Repair, -, 0, 2
23725308, Break, 2, 1, 1
23725327, Repair, -, 0, 2
23725654, Break, 0, 1, 1
23725668, Repair, -, 0, 2
23728209, Break, 1, 1, 1
23728226, Repair, -, 0, 2
23729408, Break, 1, 1, 1
23729420, Repair, -, 0, 2
23730143, Break, 0, 1, 1
23730156, Repair, -, 0, 2
23731163, Break, 1, 1, 1
23731174, Repair, -, 0, 2
23732082, Break, 0, 1, 1
23732101, Repair, -, 0, 2
23734259, Break, 1, 1, 1
23734275, Repair, -, 0, 2
23734694, Break, 0, 1, 1
23734714, Repair, -, 0, 2
23735732, Break, 1, 1, 1
23735749, Repair, -, 0, 2
23735750, Break, 2, 1, 1
23735768, Repair, -, 0, 2
23736945, Break, 1, 1, 1
23736958, Repair, -, 0, 2
23737842, Break, 0, 1, 1
23737856, Repair, -, 0, 2
23740983, Break, 2, 1, 1
23740996, Repair, -, 0, 2
23743304, Break, 2, 1, 1
23743323, Repair, -, 0, 2
23743346, Break, 2, 1, 1
23743362, Repair, -, 0, 2
23746775, Break, 1, 1, 1
23746788, Repair, -, 0, 2
23746844, Break, 0, 1, 1
23746855, Repair, -, 0, 2
23749317, Break, 1, 1, 1
23749329, Repair, -, 0, 2
23749511, Break, 0, 1, 1
23749529, Repair, -, 0, 2
23750418, Break, 2, 1, 1
23750437, Repair, -, 0, 2
23750469, Break, 1, 1, 1
23750485, Repair, -, 0, 2
23755442, Break, 2, 1, 1
23755453, Repair, -, 0, 2
23756234, Break, 2, 1, 1
23756253, Repair, -, 0, 2
23756728, Break, 2, 1, 1
23756740, Repair, -, 0, 2
23757728, Break, 1, 1, 1
23757748, Repair, -, 0, 2
23757892, Break, 1, 1, 1
23757903, Repair, -, 0, 2
23757919, Break, 1, 1, 1
23757937, Repair, -, 0, 2
23759499, Break, 2, 1, 1
23759512, Repair, -, 0, 2
23759634, Break, 2, 1, 1
23759649, Repair, -, 0, 2
23759902, Break, 0, 1, 1
23759915, Repair, -, 0, 2
23760922, Break, 1, 1, 1
23760938, Repair, -, 0, 2
23761221, Break, 0, 1, 1
23761234, Repair, -, 0, 2
23763721, Break, 0, 1, 1
23763734, Repair, -, 0, 2
23764290, Break, 2, 1, 1
23764310, Repair, -, 0, 2
23765437, Break, 1, 1, 1
23765455, Repair, -, 0, 2
23767628, Break, 2, 1, 1
23767647, Repair, -, 0, 2
23769129, Break, 1, 1, 1
23769141, Repair, -, 0, 2
23770582, Break, 2, 1, 1
23770593, Repair, -, 0, 2
23773300, Break, 1, 1, 1
23773312, Repair, -, 0, 2
23775180, Break, 1, 1, 1
23775194, Repair, -, 0, 2
23775721, Break, 0, 1, 1
23775734, Repair, -, 0, 2
23776880, Break, 0, 1, 1
23776892, Repair, -, 0, 2
23778170, Break, 2, 1, 1
23778186, Repair, -, 0, 2
23781930, Break, 0, 1, 1
23781943, Repair, -, 0, 2
23784384, Break, 2, 1, 1
23784400, Break, 1, 2, 0
23784400, Repair, -, 1, 1
23784416, Repair, -, 0, 2
23784581, Break, 1, 1, 1
23784598, Repair, -, 0, 2
23788079, Break, 0, 1, 1
23788091, Repair, -, 0, 2
23789827, Break, 1, 1, 1
23789845, Repair, -, 0, 2
23790371, Break, 2, 1, 1
23790390, Repair, -, 0, 2
23792141, Break, 2, 1, 1
23792155, Repair, -, 0, 2
23794158, Break, 2, 1, 1
23794178, Repair, -, 0, 2
23794307, Break, 0, 1, 1
23794325, Repair, -, 0, 2
23794533, Break, 0, 1, 1
23794548, Repair, -, 0, 2
23795868, Break, 1, 1, 1
23795880, Repair, -, 0, 2
23796581, Break, 2, 1, 1
23796593, Repair, -, 0, 2
23796949, Break, 2, 1, 1
23796966, Repair, -, 0, 2
23797499, Break, 1, 1, 1
23797517, Repair, -, 0, 2
23799108, Break, 1, 1, 1
23799120, Repair, -, 0, 2
23801366, Break, 2, 1, 1
23801378, Repair, -, 0, 2
23803058, Break, 1, 1, 1
23803069, Repair, -, 0, 2
23804749, Break, 0, 1, 1
23804766, Repair, -, 0, 2
23805782, Break, 0, 1, 1
23805801, Repair, -, 0, 2
23809475, Break, 2, 1, 1
23809491, Repair, -, 0, 2
23813393, Break, 1, 1, 1
23813406, Repair, -, 0, 2
23813891, Break, 1, 1, 1
23813905, Repair, -, 0, 2
23817096, Break, 1, 1, 1
23817111, Repair, -, 0, 2
23817264, Break, 0, 1, 1
23817279, Repair, -, 0, 2
23817891, Break, 2, 1, 1
23817909, Repair, -, 0, 2
23820126, Break, 1, 1, 1
23820146, Repair, -, 0, 2
23821190, Break, 2, 1, 1
23821207, Repair, -, 0, 2
23822143, Break, 0, 1, 1
23822162, Repair, -, 0, 2
23823543, Break, 2, 1, 1
23823560, Repair, -, 0, 2
23824110, Break, 2, 1, 1
23824122, Repair, -, 0, 2
23825051, Break, 1, 1, 1
23825063, Repair, -, 0, 2
23826675, Break, 2, 1, 1
23826691, Repair, -, 0, 2
23827939, Break, 0, 1, 1
23827957, Repair, -, 0, 2
23829450, Break, 2, 1, 1
23829468, Repair, -, 0, 2
23830908, Break, 0, 1, 1
23830920, Repair, -, 0, 2
23833656, Break, 0, 1, 1
23833668, Repair, -, 0, 2
23834567, Break, 1, 1, 1
23834579, Repair, -, 0, 2
23836558, Break, 2, 1, 1
23836571, Repair, -, 0, 2
23837086, Break, 0, 1, 1
23837105, Repair, -, 0, 2
23837193, Break, 1, 1, 1
23837209, Repair, -, 0, 2
23837455, Break, 0, 1, 1
23837469, Repair, -, 0, 2
23837636, Break, 0, 1, 1
23837655, Repair, -, 0, 2
23838559, Break, 0, 1, 1
23838579, Repair, -, 0, 2
23839078, Break, 2, 1, 1
23839095, Repair, -, 0, 2
23839498, Break, 2, 1, 1
23839514, Repair, -, 0, 2
23839888, Break, 2, 1, 1
23839899, Repair, -, 0, 2
23840248, Break, 0, 1, 1
23840265, Repair, -, 0, 2
23841170, Break, 0, 1, 1
23841188, Repair, -, 0, 2
23842383, Break, 1, 1, 1
23842402, Repair, -, 0, 2
23842539, Break, 0, 1, 1
23842550, Repair, -, 0, 2
23844544, Break, 1, 1, 1
23844559, Repair, -, 0, 2
23847089, Break, 1, 1, 1
23847108, Repair, -, 0, 2
23847355, Break, 1, 1, 1
23847368, Repair, -, 0, 2
23849633, Break, 2, 1, 1
23849652, Repair, -, 0, 2
23849949, Break, 1, 1, 1
23849964, Repair, -, 0, 2
23850736, Break, 1, 1, 1
23850754, Repair, -, 0, 2
23851190, Break, 0, 1, 1
23851206, Repair, -, 0, 2
23852147, Break, 2, 1, 1
23852163, Repair, -, 0, 2
23853327, Break, 2, 1, 1
23853345, Repair, -, 0, 2
23854730, Break, 0, 1, 1
23854745, Repair, -, 0, 2
23855258, Break, 0, 1, 1
23855273, Repair, -, 0, 2
23857182, Break, 0, 1, 1
23857194, Repair, -, 0, 2
23857762, Break, 1, 1, 1
23857773, Repair, -, 0, 2
23857776, Break, 2, 1, 1
23857791, Repair, -, 0, 2
23858901, Break, 0, 1, 1
23858916, Repair, -, 0, 2
23859077, Break, 1, 1, 1
23859090, Repair, -, 0, 2
23860160, Break, 0, 1, 1
23860172, Repair, -, 0, 2
23865062, Break, 0, 1, 1
23865080, Repair, -, 0, 2
23866105, Break, 2, 1, 1
23866120, Repair, -, 0, 2
23866816, Break, 1, 1, 1
23866831, Repair, -, 0, 2
23866977, Break, 1, 1, 1
23866996, Repair, -, 0, 2
23868639, Break, 0, 1, 1
23868653, Repair, -, 0, 2
23869760, Break, 2, 1, 1
23869771, Repair, -, 0, 2
23871492, Break, 2, 1, 1
23871510, Repair, -, 0, 2
23872688, Break, 1, 1, 1
23872708, Repair, -, 0, 2
23879085, Break, 0, 1, 1
23879105, Repair, -, 0, 2
23879641, Break, 0, 1, 1
23879660, Repair, -, 0, 2
23883036, Break, 2, 1, 1
23883047, Repair, -, 0, 2
23885701, Break, 1, 1, 1
23885717, Repair, -, 0, 2
23886289, Break, 1, 1, 1
23886307, Repair, -, 0, 2
23889063, Break, 2, 1, 1
23889079, Repair, -, 0, 2
23889560, Break, 2, 1, 1
23889576, Repair, -, 0, 2
23891983, Break, 2, 1, 1
23892001, Repair, -, 0, 2
23893724, Break, 0, 1, 1
23893735, Repair, -, 0, 2
23893808, Break, 1, 1, 1
23893825, Repair, -, 0, 2
23896695, Break, 1, 1, 1
23896712, Repair, -, 0, 2
23897893, Break, 2, 1, 1
23897908, Repair, -, 0, 2
23899666, Break, 0, 1, 1
23899681, Repair, -, 0, 2
23900642, Break, 1, 1, 1
23900660, Repair, -, 0, 2
23905881, Break, 2, 1, 1
23905899, Repair, -, 0, 2
23907786, Break, 0, 1, 1
23907805, Repair, -, 0, 2
23909098, Break, 1, 1, 1
23909115, Repair, -, 0, 2
23910246, Break, 0, 1, 1
23910264, Repair, -, 0, 2
23910304, Break, 2, 1, 1
23910316, Repair, -, 0, 2
23912921, Break, 1, 1, 1
23912936, Repair, -, 0, 2
23912961, Break, 2, 1, 1
23912981, Repair, -, 0, 2
23918022, Break, 1, 1, 1
23918039, Repair, -, 0, 2
23918130, Break, 0, 1, 1
23918146, Repair, -, 0, 2
23919473, Break, 2, 1, 1
23919485, Repair, -, 0, 2
23928875, Break, 2, 1, 1
23928895, Repair, -, 0, 2
23933132, Break, 2, 1, 1
23933150, Repair, -, 0, 2
23933751, Break, 0, 1, 1
23933768, Repair, -, 0, 2
23935367, Break, 1, 1, 1
23935378, Repair, -, 0, 2
23936722, Break, 0, 1, 1
23936736, Repair, -, 0, 2
23940879, Break, 1, 1, 1
23940893, Repair, -, 0, 2
23941815, Break, 1, 1, 1
23941832, Repair, -, 0, 2
23942158, Break, 0, 1, 1
23942178, Repair, -, 0, 2
23942519, Break, 2, 1, 1
23942536, Repair, -, 0, 2
23942951, Break, 2, 1, 1
23942970, Repair, -, 0, 2
23944175, Break, 1, 1, 1
23944189, Repair, -, 0, 2
23946695, Break, 1, 1, 1
23946712, Repair, -, 0, 2
23949492, Break, 1, 1, 1
23949503, Repair, -, 0, 2
23949907, Break, 1, 1, 1
23949927, Repair, -, 0, 2
23950087, Break, 2, 1, 1
23950103, Repair, -, 0, 2
23950616, Break, 0, 1, 1
23950632, Repair, -, 0, 2
23950949, Break, 2, 1, 1
23950963, Repair, -, 0, 2
23952339, Break, 0, 1, 1
23952359, Repair, -, 0, 2
23953442, Break, 2, 1, 1
23953457, Repair, -, 0, 2
23954221, Break, 1, 1, 1
23954240, Repair, -, 0, 2
23954923, Break, 0, 1, 1
23954935, Repair, -, 0, 2
23959226, Break, 1, 1, 1
23959241, Repair, -, 0, 2
23961191, Break, 2, 1, 1
23961195, Break, 0, 2, 0
23961203, Repair, -, 1, 1
23961219, Repair, -, 0, 2
23963592, Break, 2, 1, 1
23963608, Repair, -, 0, 2
23963763, Break, 2, 1, 1
23963777, Repair, -, 0, 2
23965602, Break, 2, 1, 1
23965615, Repair, -, 0, 2
23966471, Break, 0, 1, 1
23966490, Repair, -, 0, 2
23970230, Break, 2, 1, 1
23970245, Repair, -, 0, 2
23971596, Break, 0, 1, 1
23971613, Repair, -, 0, 2
23972138, Break, 1, 1, 1
23972152, Repair, -, 0, 2
23973204, Break, 2, 1, 1
23973219, Repair, -, 0, 2
23975360, Break, 2, 1, 1
23975379, Repair, -, 0, 2
23977984, Break, 0, 1, 1
23978000, Repair, -, 0, 2
23979819, Break, 2, 1, 1
23979836, Repair, -, 0, 2
23980636, Break, 0, 1, 1
23980654, Repair, -, 0, 2
23981748, Break, 1, 1, 1
23981759, Repair, -, 0, 2
23983413, Break, 2, 1, 1
23983430, Repair, -, 0, 2
23984422, Break, 2, 1, 1
23984436, Repair, -, 0, 2
23987353, Break, 2, 1, 1
23987369, Repair, -, 0, 2
23989194, Break, 0, 1, 1
23989207, Repair, -, 0, 2
23989466, Break, 0, 1, 1
23989482, Repair, -, 0, 2
23989581, Break, 1, 1, 1
23989597, Repair, -, 0, 2
23992660, Break, 1, 1, 1
23992680, Repair, -, 0, 2
23994681, Break, 1, 1, 1
23994696, Repair, -, 0, 2
23998849, Break, 0, 1, 1
23998869, Repair, -, 0, 2
24000701, Break, 2, 1, 1
24000714, Repair, -, 0, 2
24002772, Break, 0, 1, 1
24002791, Repair, -, 0, 2
24003294, Break, 1, 1, 1
24003314, Repair, -, 0, 2
24003316, Break, 0, 1, 1
24003335, Repair, -, 0, 2
24005140, Break, 2, 1, 1
24005152, Repair, -, 0, 2
24005449, Break, 2, 1, 1
24005461, Repair, -, 0, 2
24007251, Break, 0, 1, 1
24007270, Repair, -, 0, 2
24009305, Break, 0, 1, 1
24009320, Repair, -, 0, 2
24010359, Break, 2, 1, 1
24010371, Repair, -, 0, 2
24011001, Break, 2, 1, 1
24011020, Repair, -, 0, 2
24011771, Break, 2, 1, 1
24011789, Repair, -, 0, 2
24012604, Break, 0, 1, 1
24012624, Repair, -, 0, 2
24013026, Break, 1, 1, 1
24013046, Break, 2, 2, 0
24013046, Repair, -, 1, 1
24013065, Repair, -, 0, 2
24014470, Break, 1, 1, 1
24014482, Repair, -, 0, 2
24015377, Break, 1, 1, 1
24015394, Repair, -, 0, 2
24018927, Break, 2, 1, 1
24018941, Repair, -, 0, 2
24019028, Break, 1, 1, 1
24019040, Repair, -, 0, 2
24019408, Break, 0, 1, 1
24019422, Repair, -, 0, 2
24019456, Break, 0, 1, 1
24019472, Repair, -, 0, 2
24020527, Break, 2, 1, 1
24020543, Repair, -, 0, 2
24020881, Break, 0, 1, 1
24020896, Repair, -, 0, 2
24021289, Break, 0, 1, 1
24021308, Repair, -, 0, 2
24021659, Break, 1, 1, 1
24021678, Repair, -, 0, 2
24021836, Break, 1, 1, 1
24021839, Break, 2, 2, 0
24021849, Repair, -, 1, 1
24021865, Repair, -, 0, 2
24022812, Break, 2, 1, 1
24022828, Repair, -, 0, 2
24023321, Break, 2, 1, 1
24023339, Repair, -, 0, 2
24023621, Break, 1, 1, 1
24023636, Repair, -, 0, 2
24024399, Break, 0, 1, 1
24024418, Repair, -, 0, 2
24027282, Break, 1, 1, 1
24027301, Repair, -, 0, 2
24028325, Break, 2, 1, 1
24028337, Repair, -, 0, 2
24029580, Break, 1, 1, 1
24029594, Repair, -, 0, 2
24029648, Break, 2, 1, 1
24029660, Repair, -, 0, 2
24038627, Break, 0, 1, 1
24038640, Repair, -, 0, 2
24040161, Break, 2, 1, 1
24040175, Repair, -, 0, 2
24040965, Break, 2, 1, 1
24040979, Repair, -, 0, 2
24041712, Break, 0, 1, 1
24041725, Repair, -, 0, 2
24042150, Break, 1, 1, 1
24042166, Repair, -, 0, 2
24042222, Break, 1, 1, 1
24042234, Repair, -, 0, 2
24042438, Break, 1, 1, 1
24042451, Repair, -, 0, 2
24045774, Break, 1, 1, 1
24045791, Repair, -, 0, 2
24046137, Break, 2, 1, 1
24046157, Repair, -, 0, 2
24046264, Break, 1, 1, 1
24046284, Repair, -, 0, 2
24046370, Break, 2, 1, 1
24046385, Repair, -, 0, 2
24047251, Break, 2, 1, 1
24047271, Repair, -, 0, 2
24047783, Break, 2, 1, 1
24047795, Repair, -, 0, 2
24049489, Break, 2, 1, 1
24049508, Repair, -, 0, 2
24050258, Break, 1, 1, 1
24050276, Repair, -, 0, 2
24054300, Break, 2, 1, 1
24054315, Repair, -, 0, 2
24056263, Break, 2, 1, 1
24056277, Repair, -, 0, 2
24058317, Break, 2, 1, 1
24058334, Repair, -, 0, 2
24059425, Break, 2, 1, 1
24059438, Repair, -, 0, 2
24062852, Break, 2, 1, 1
24062869, Repair, -, 0, 2
24063366, Break, 0, 1, 1
24063380, Repair, -, 0, 2
24064343, Break, 2, 1, 1
24064357, Repair, -, 0, 2
24065671, Break, 0, 1, 1
24065686, Repair, -, 0, 2
24065705, Break, 0, 1, 1
24065716, Repair, -, 0, 2
24065964, Break, 2, 1, 1
24065982, Repair, -, 0, 2
24066036, Break, 1, 1, 1
24066051, Repair, -, 0, 2
24066260, Break, 1, 1, 1
24066280, Repair, -, 0, 2
24069644, Break, 0, 1, 1
24069655, Repair, -, 0, 2
24070191, Break, 2, 1, 1
24070210, Repair, -, 0, 2
24072163, Break, 2, 1, 1
24072175, Repair, -, 0, 2
24072377, Break, 2, 1, 1
24072390, Break, 0, 2, 0
24072394, Repair, -, 1, 1
24072405, Repair, -, 0, 2
24075364, Break, 0, 1, 1
24075380, Repair, -, 0, 2
24076969, Break, 2, 1, 1
24076988, Repair, -, 0, 2
24078740, Break, 1, 1, 1
24078755, Repair, -, 0, 2
24079402, Break, 1, 1, 1
24079417, Repair, -, 0, 2
24079443, Break, 1, 1, 1
24079460, Repair, -, 0, 2
24079462, Break, 0, 1, 1
24079477, Repair, -, 0, 2
24080863, Break, 0, 1, 1
24080882, Repair, -, 0, 2
24081386, Break, 1, 1, 1
24081406, Repair, -, 0, 2
24081782, Break, 0, 1, 1
24081799, Repair, -, 0, 2
24082932, Break, 0, 1, 1
24082949, Repair, -, 0, 2
24083260, Break, 0, 1, 1
24083280, Repair, -, 0, 2
24084451, Break, 1, 1, 1
24084470, Repair, -, 0, 2
24085273, Break, 1, 1, 1
24085280, Break, 1, 2, 0
24085287, Repair, -, 1, 1
24085303, Repair, -, 0, 2
24086575, Break, 0, 1, 1
24086593, Repair, -, 0, 2
24088173, Break, 1, 1, 1
24088193, Repair, -, 0, 2
24091079, Break, 2, 1, 1
24091097, Repair, -, 0, 2
24091562, Break, 1, 1, 1
24091573, Repair, -, 0, 2
24091698, Break, 2, 1, 1
24091718, Repair, -, 0, 2
24095073, Break, 1, 1, 1
24095086, Repair, -, 0, 2
24098402, Break, 2, 1, 1
24098418, Repair, -, 0, 2
24099767, Break, 1, 1, 1
24099784, Repair, -, 0, 2
24101572, Break, 1, 1, 1
24101583, Repair, -, 0, 2
24101836, Break, 2, 1, 1
24101854, Repair, -, 0, 2
24104230, Break, 1, 1, 1
24104246, Repair, -, 0, 2
24105614, Break, 2, 1, 1
24105628, Repair, -, 0, 2
24106049, Break, 1, 1, 1
24106060, Repair, -, 0, 2
24106822, Break, 0, 1, 1
24106842, Repair, -, 0, 2
24106909, Break, 2, 1, 1
24106924, Repair, -, 0, 2
24107421, Break, 2, 1, 1
24107437, Repair, -, 0, 2
24111253, Break, 2, 1, 1
24111268, Repair, -, 0, 2
24111552, Break, 0, 1, 1
24111566, Repair, -, 0, 2
24112031, Break, 0, 1, 1
24112046, Repair, -, 0, 2
24112345, Break, 1, 1, 1
24112361, Repair, -, 0, 2
24114201, Break, 2, 1, 1
24114214, Repair, -, 0, 2
24116057, Break, 2, 1, 1
24116072, Repair, -, 0, 2
24117394, Break, 2, 1, 1
24117414, Repair, -, 0, 2
24117863, Break, 1, 1, 1
24117880, Repair, -, 0, 2
24118194, Break, 0, 1, 1
24118210, Repair, -, 0, 2
24119879, Break, 0, 1, 1
24119891, Repair, -, 0, 2
24121842, Break, 2, 1, 1
24121855, Repair, -, 0, 2
24122980, Break, 1, 1, 1
24122993, Repair, -, 0, 2
24123120, Break, 1, 1, 1
24123140, Repair, -, 0, 2
24123869, Break, 1, 1, 1
24123884, Repair, -, 0, 2
24125876, Break, 2, 1, 1
24125889, Repair, -, 0, 2
24128436, Break, 1, 1, 1
24128447, Repair, -, 0, 2
24129721, Break, 1, 1, 1
24129738, Repair, -, 0, 2
24131621, Break, 0, 1, 1
24131634, Repair, -, 0, 2
24132192, Break, 2, 1, 1
24132212, Repair, -, 0, 2
24133703, Break, 0, 1, 1
24133719, Repair, -, 0, 2
24134951, Break, 0, 1, 1
24134967, Repair, -, 0, 2
24136531, Break, 0, 1, 1
24136549, Repair, -, 0, 2
24137248, Break, 0, 1, 1
24137264, Repair, -, 0, 2
24138141, Break, 0, 1, 1
